Station_ID,Company,Location,Availability,Charging_Type,Cost_per_kWh,Distance_km,Battery_Type,SOC_%,SOH_%,Cycle_Count,Range_km,Charging_Status,Charging_Speed_kW,Time_Remaining_min,Overcharge_Alert,Temperature_Alert,Tampering_Alert,Energy_Consumption_kWh_per_km,Motor_Usage_%,HVAC_Usage_%,Electronics_Usage_%,Battery_Temp_C,Coolant_Inlet_C,Coolant_Outlet_C,Coolant_Flow_L_min,Fan_Speed_RPM,Ambient_Temp_C,Thermal_Runaway_Risk,Error_Code
ST04531,ChargeZone,Bangalore,Available,Ordinary,14.55,46.59,Lithium-ion,89,85,860,141,Plugged In,169,114,No,Low,No,0.16,48,13,9,15,24,22,2.36,1656,21,Medium,E303
ST04532,Fortum,Delhi,Occupied,Ordinary,10.64,0.8,NMC,99,92,293,173,Fast Charging,109,28,Yes,Normal,Yes,0.147,57,21,16,19,34,46,3.62,2753,44,Low,E101
ST04533,BP Pulse,Chennai,Occupied,Ordinary,29.12,40.08,Lithium-ion,6,89,677,324,Idle,14,56,Yes,Low,No,0.289,46,9,7,28,36,28,1.51,2210,36,Low,E404
ST04534,ChargeZone,Ahmedabad,Available,Ordinary,11.64,32.6,Lithium-ion,89,76,1426,418,Charging,55,32,No,Normal,No,0.145,56,6,5,37,36,36,2.99,3606,31,Medium,E303
ST04535,ChargeZone,Hyderabad,Occupied,Ordinary,27.92,35.91,NMC,40,100,788,463,Fast Charging,221,95,Yes,Normal,No,0.243,48,15,14,38,25,48,2.03,3947,26,Low,E404
ST04536,Electrify America,Ahmedabad,Occupied,Fast,8.78,12.02,NMC,36,70,1231,107,Fast Charging,94,104,Yes,High,No,0.204,51,9,19,42,43,31,4.81,1284,40,Low,E202
ST04537,Electrify America,Ahmedabad,Occupied,Fast,13.53,48.32,Lithium-ion,31,91,1036,451,Fast Charging,38,47,No,Normal,No,0.108,41,16,10,25,41,43,3.74,2601,45,Medium,E404
ST04538,ChargeZone,Ahmedabad,Occupied,Fast,29.73,21.37,Lithium-ion,40,87,914,92,Plugged In,245,104,No,Normal,Yes,0.18,50,6,16,30,44,42,1.7,4912,21,Low,E404
ST04539,Tata Power,Mumbai,Occupied,Ordinary,14.86,35.19,Lithium-ion,85,81,103,104,Plugged In,41,21,No,Normal,Yes,0.293,57,5,7,24,22,25,3.85,1885,24,High,E404
ST04540,Tata Power,Delhi,Occupied,Ordinary,19.3,36.44,LFP,80,82,555,94,Idle,161,41,No,Normal,No,0.277,70,21,5,46,39,26,1.92,4252,31,High,E303
ST04541,ChargeZone,Bangalore,Available,Fast,16.82,32.32,Lithium-ion,100,80,359,73,Plugged In,246,22,No,Low,Yes,0.239,65,10,10,52,16,46,1.66,3614,42,Low,E303
ST04542,Electrify America,Delhi,Available,Fast,26.22,7.39,NMC,75,85,295,107,Fast Charging,236,39,Yes,Low,Yes,0.194,54,23,17,21,23,23,2.09,1689,24,Low,E404
ST04543,Fortum,Bangalore,Occupied,Ordinary,5.65,17.45,NMC,89,100,1366,74,Fast Charging,102,103,No,Low,Yes,0.101,66,16,15,16,29,38,2.05,2344,32,Low,E101
ST04544,Ionity,Hyderabad,Occupied,Fast,18.73,10.03,Lithium-ion,38,93,1361,87,Plugged In,95,66,Yes,Normal,No,0.193,45,19,20,39,34,46,2.23,4765,16,Medium,E101
ST04545,Electrify America,Mumbai,Available,Fast,23.5,33.24,Lithium-ion,36,94,56,187,Idle,247,104,Yes,Low,Yes,0.282,42,24,7,32,41,33,2.21,3691,37,Medium,E202
ST04546,Ionity,Kolkata,Occupied,Fast,11.4,6.87,LFP,46,100,303,129,Plugged In,91,17,Yes,High,No,0.139,43,24,17,21,26,31,4.65,1370,16,Medium,E404
ST04547,Electrify America,Chennai,Occupied,Fast,6.81,36.85,Lithium-ion,19,84,494,61,Plugged In,131,76,No,Normal,No,0.136,68,14,12,36,35,21,4.62,2803,32,Low,E202
ST04548,BP Pulse,Chennai,Occupied,Ordinary,12.88,1.94,LFP,57,92,720,180,Fast Charging,62,114,Yes,Low,No,0.229,55,20,18,30,34,47,3.5,1866,25,Low,None
ST04549,Electrify America,Chennai,Available,Fast,14.42,46.24,NMC,14,79,1067,203,Idle,137,95,No,High,No,0.125,56,6,7,25,42,50,2.79,4219,27,Low,None
ST04550,Electrify America,Delhi,Occupied,Fast,10.83,17.27,Lithium-ion,100,77,377,105,Idle,223,28,No,Low,Yes,0.199,49,20,15,36,21,32,1.05,1564,35,Medium,E303
ST04551,ChargeZone,Ahmedabad,Available,Ordinary,6.86,39.34,NMC,86,94,1451,349,Idle,225,72,Yes,Low,No,0.228,64,5,16,29,36,39,3.77,4511,16,High,E101
ST04552,ChargeZone,Chennai,Available,Ordinary,20.15,48.52,NMC,79,83,262,73,Charging,212,81,Yes,Low,No,0.267,50,6,13,30,19,42,2.38,3309,30,Low,None
ST04553,Electrify America,Mumbai,Available,Ordinary,9.91,38.84,LFP,72,91,417,380,Idle,230,114,No,Normal,No,0.216,65,19,12,47,41,49,3.71,4710,14,Medium,E202
ST04554,Ionity,Chennai,Occupied,Fast,17.47,12.54,NMC,92,80,1178,251,Charging,8,104,No,Low,Yes,0.234,60,18,16,18,27,48,3.67,1104,25,Medium,E303
ST04555,ChargeZone,Delhi,Occupied,Fast,28.98,24.42,LFP,45,100,832,261,Idle,239,90,Yes,Low,Yes,0.29,67,7,9,17,31,49,3.41,4389,11,High,E303
ST04556,Ionity,Chennai,Occupied,Ordinary,28.31,22.85,Lithium-ion,56,86,962,117,Idle,139,94,No,Normal,No,0.255,51,24,6,38,38,49,2.83,2144,11,Medium,E303
ST04557,Ionity,Kolkata,Available,Ordinary,5.6,23.68,NMC,94,91,452,310,Idle,95,85,Yes,High,No,0.205,60,17,8,54,26,49,3.59,3197,22,High,E101
ST04558,Electrify America,Ahmedabad,Available,Fast,19.96,31.61,NMC,37,89,1328,147,Plugged In,159,38,Yes,Normal,Yes,0.184,58,24,19,52,32,26,1.14,3704,23,Medium,E101
ST04559,BP Pulse,Mumbai,Occupied,Ordinary,20.46,28.56,Lithium-ion,5,99,547,387,Plugged In,72,105,No,Low,Yes,0.295,56,13,20,45,39,43,3.3,1732,27,Medium,E101
ST04560,Ionity,Bangalore,Available,Ordinary,24.29,26.61,Lithium-ion,39,73,430,376,Charging,128,69,Yes,Normal,No,0.133,69,6,9,19,45,47,2.94,4442,11,High,E202
ST04561,BP Pulse,Mumbai,Available,Fast,24.64,31.41,NMC,16,71,995,483,Plugged In,6,47,No,Normal,Yes,0.206,49,14,17,36,41,28,3.64,4585,26,High,E404
ST04562,ChargeZone,Mumbai,Occupied,Fast,27.37,27.28,LFP,17,90,80,162,Idle,42,62,No,Low,Yes,0.153,49,22,6,47,19,48,4.65,4214,37,Medium,E404
ST04563,Electrify America,Ahmedabad,Available,Fast,13.59,39.03,Lithium-ion,81,97,1097,71,Charging,173,115,Yes,Normal,No,0.191,41,17,7,23,24,28,1.08,3178,45,Low,E202
ST04564,BP Pulse,Ahmedabad,Available,Fast,13.56,3.2,NMC,74,89,201,130,Charging,87,44,Yes,Normal,Yes,0.13,51,12,18,16,34,33,1.38,3282,17,Low,E101
ST04565,BP Pulse,Chennai,Occupied,Fast,22.46,48.35,Lithium-ion,78,70,742,171,Fast Charging,202,65,No,High,Yes,0.183,55,9,9,38,42,39,4.12,3584,12,Low,E303
ST04566,ChargeZone,Hyderabad,Occupied,Ordinary,8.7,32.79,Lithium-ion,33,95,149,470,Plugged In,60,91,No,High,Yes,0.225,43,8,11,17,23,31,1.02,3683,30,High,E101
ST04567,ChargeZone,Bangalore,Available,Ordinary,11.11,35.7,NMC,21,79,1090,369,Plugged In,124,30,Yes,Normal,Yes,0.261,57,8,6,17,39,42,1.79,4568,18,Low,E303
ST04568,BP Pulse,Delhi,Available,Fast,19.31,27.46,LFP,82,88,1072,398,Plugged In,87,71,Yes,Low,Yes,0.241,68,17,18,35,29,27,1.78,3233,31,Low,E404
ST04569,Fortum,Hyderabad,Available,Ordinary,16.86,6.3,LFP,78,83,1388,349,Idle,115,17,Yes,High,Yes,0.184,66,20,5,24,23,23,1.73,3849,26,Low,E404
ST04570,BP Pulse,Hyderabad,Occupied,Fast,11.26,17.76,LFP,82,91,166,499,Idle,24,10,Yes,Normal,No,0.161,60,23,16,24,27,39,3.15,3933,43,Low,E202
ST04571,Tata Power,Hyderabad,Available,Fast,5.5,36.88,Lithium-ion,99,74,754,210,Charging,41,68,No,Low,Yes,0.214,63,22,15,31,18,36,2.47,2942,14,High,None
ST04572,Electrify America,Delhi,Available,Fast,10.57,43.47,Lithium-ion,61,90,1325,362,Fast Charging,117,107,Yes,High,No,0.283,65,7,14,54,35,38,4.94,2237,32,Low,E303
ST04573,Electrify America,Hyderabad,Available,Fast,26.85,36.09,LFP,4,99,1379,355,Fast Charging,218,69,Yes,Normal,No,0.254,51,21,11,51,33,33,2.63,2376,16,Medium,E101
ST04574,Ionity,Kolkata,Occupied,Fast,6.45,10.47,NMC,86,72,200,298,Fast Charging,145,28,Yes,Low,Yes,0.277,60,11,8,46,38,44,4.15,4318,23,Low,E202
ST04575,Electrify America,Ahmedabad,Available,Fast,6.52,28.01,NMC,45,73,1082,369,Charging,139,57,No,Normal,No,0.208,51,22,8,31,18,48,1.74,1809,25,High,E101
ST04576,ChargeZone,Pune,Available,Ordinary,28.97,41.11,NMC,3,98,926,255,Plugged In,39,14,No,High,Yes,0.111,64,13,13,24,44,34,4.43,1040,11,Low,E202
ST04577,Electrify America,Ahmedabad,Available,Ordinary,11.25,36.03,LFP,65,79,631,103,Charging,160,28,Yes,Low,No,0.295,44,7,12,31,38,44,2.83,4156,21,Medium,E202
ST04578,Fortum,Pune,Available,Ordinary,9.26,47.28,LFP,64,91,1192,228,Charging,185,65,Yes,Normal,No,0.103,70,17,5,17,33,40,4.67,2596,11,High,E303
ST04579,Fortum,Chennai,Occupied,Fast,14.43,14.42,NMC,50,77,216,154,Charging,123,58,Yes,Low,Yes,0.168,69,23,8,29,45,35,1.47,4651,32,High,E202
ST04580,ChargeZone,Delhi,Available,Ordinary,25.22,46.13,Lithium-ion,54,91,449,436,Idle,156,82,No,Low,No,0.186,65,14,11,38,41,43,4.55,2526,20,Low,E404
ST04581,Ionity,Mumbai,Available,Ordinary,13.44,17.96,Lithium-ion,81,75,1490,496,Idle,65,81,No,Normal,No,0.291,64,13,16,43,37,29,3.63,4981,32,Medium,E101
ST04582,Tata Power,Hyderabad,Available,Fast,13.8,38.86,NMC,36,99,349,162,Idle,28,72,No,Normal,No,0.255,70,25,14,51,23,49,3.03,2464,11,Low,E404
ST04583,Ionity,Mumbai,Occupied,Fast,23.91,31.63,Lithium-ion,38,94,225,478,Idle,13,8,Yes,High,Yes,0.182,58,8,12,49,26,32,2.74,4427,20,Medium,None
ST04584,ChargeZone,Pune,Available,Ordinary,27.46,34.29,LFP,64,97,691,84,Plugged In,90,115,No,Low,Yes,0.217,46,21,10,21,41,22,3.97,1473,21,High,E303
ST04585,Electrify America,Ahmedabad,Available,Ordinary,10.4,18.66,LFP,51,96,360,325,Fast Charging,128,39,No,Normal,No,0.146,44,15,6,24,34,47,3.77,1307,37,Medium,E101
ST04586,ChargeZone,Chennai,Occupied,Fast,14.29,17.74,LFP,35,85,827,340,Plugged In,237,26,Yes,Low,Yes,0.154,65,24,17,22,25,50,1.56,3840,35,High,E404
ST04587,Fortum,Ahmedabad,Occupied,Ordinary,9.38,8.79,LFP,62,74,989,471,Idle,170,44,Yes,Normal,Yes,0.222,57,11,12,20,20,44,4.72,3578,45,Medium,E202
ST04588,BP Pulse,Chennai,Occupied,Ordinary,20.55,2.16,NMC,26,85,1499,326,Plugged In,239,54,Yes,Normal,No,0.159,44,24,7,49,20,21,1.06,2359,40,Low,E101
ST04589,Electrify America,Chennai,Available,Fast,7.8,3.27,Lithium-ion,80,79,459,244,Fast Charging,10,58,No,Normal,Yes,0.218,54,5,18,34,22,27,2.48,4378,23,High,E303
ST04590,Ionity,Mumbai,Available,Ordinary,17.6,25.28,LFP,60,94,1428,204,Charging,151,103,Yes,Normal,No,0.104,63,9,18,44,23,47,4.51,1684,39,Medium,E303
ST04591,Fortum,Pune,Occupied,Ordinary,12.2,9.17,NMC,53,90,1192,93,Idle,14,94,Yes,High,Yes,0.26,68,10,19,17,38,40,4.5,2670,10,Medium,E202
ST04592,Tata Power,Mumbai,Available,Ordinary,16.49,48.97,LFP,48,81,630,81,Fast Charging,109,96,Yes,High,No,0.219,44,10,14,25,31,34,2.83,1648,41,High,E101
ST04593,ChargeZone,Delhi,Occupied,Ordinary,9.65,15.86,LFP,41,88,457,273,Plugged In,51,76,Yes,Low,No,0.285,46,15,10,55,43,45,1.91,4567,38,High,E303
ST04594,Tata Power,Pune,Available,Ordinary,17.79,34.21,NMC,92,92,128,479,Fast Charging,113,114,Yes,Normal,No,0.104,61,20,10,20,24,45,2.71,3016,19,Low,E303
ST04595,Tata Power,Pune,Occupied,Ordinary,28.85,2.65,Lithium-ion,34,100,620,50,Fast Charging,64,49,Yes,Low,No,0.202,53,7,7,22,25,50,1.47,4862,30,Medium,E303
ST04596,BP Pulse,Mumbai,Occupied,Fast,20.73,18.09,Lithium-ion,37,79,440,144,Fast Charging,40,26,Yes,Low,No,0.166,46,16,8,21,39,25,3.85,3499,17,High,None
ST04597,ChargeZone,Mumbai,Available,Ordinary,10.18,5.4,NMC,30,79,916,112,Idle,237,13,Yes,Low,No,0.115,45,11,17,35,22,46,2.28,4230,30,Low,E404
ST04598,ChargeZone,Hyderabad,Available,Fast,28.39,36.39,LFP,19,75,1406,478,Idle,172,44,No,Low,Yes,0.277,63,22,20,42,42,26,4.48,3995,36,Medium,E404
ST04599,ChargeZone,Mumbai,Available,Ordinary,23.14,41.64,LFP,69,100,905,222,Fast Charging,50,70,No,High,No,0.21,60,11,16,51,32,30,3.92,1777,25,High,E303
ST04600,BP Pulse,Chennai,Occupied,Ordinary,28.66,14.91,Lithium-ion,93,84,1085,81,Fast Charging,136,61,Yes,Low,Yes,0.197,67,10,15,27,27,28,3.62,1734,44,Medium,E303
ST04601,ChargeZone,Delhi,Available,Ordinary,25.41,25.55,LFP,31,94,509,331,Idle,210,90,No,High,Yes,0.158,40,13,20,46,15,35,4.21,3190,24,Low,E101
ST04602,BP Pulse,Delhi,Occupied,Fast,26.17,42.11,NMC,66,80,808,198,Fast Charging,120,7,No,Normal,Yes,0.284,56,17,9,46,28,47,4.42,3021,35,Medium,E303
ST04603,Ionity,Pune,Occupied,Ordinary,6.48,38.26,Lithium-ion,18,75,1451,270,Idle,135,31,No,Normal,Yes,0.231,47,7,10,16,27,32,3.17,2369,42,High,E101
ST04604,Tata Power,Bangalore,Occupied,Fast,7.25,40.96,LFP,19,74,588,278,Idle,122,78,Yes,High,No,0.259,51,16,15,40,15,33,3.68,3363,10,Low,None
ST04605,ChargeZone,Chennai,Available,Fast,21.65,1.59,Lithium-ion,2,77,534,375,Plugged In,42,6,Yes,High,Yes,0.233,53,14,8,51,44,46,2.26,2804,20,Medium,None
ST04606,BP Pulse,Bangalore,Available,Ordinary,6.99,20.64,LFP,74,75,814,371,Idle,125,118,Yes,High,Yes,0.166,61,14,11,23,26,27,1.97,1564,24,Medium,None
ST04607,Ionity,Chennai,Occupied,Fast,13.76,30.22,Lithium-ion,65,97,1405,214,Charging,236,33,No,High,No,0.101,48,14,6,29,20,48,3.49,4078,42,Low,E404
ST04608,Fortum,Hyderabad,Available,Ordinary,7.45,7.43,LFP,68,74,1091,329,Fast Charging,13,93,Yes,High,No,0.237,43,12,14,41,37,24,1.14,1464,38,Low,E303
ST04609,Fortum,Mumbai,Occupied,Fast,6.72,11.87,LFP,50,91,919,257,Charging,131,88,Yes,High,Yes,0.184,47,22,20,31,38,38,3.92,4512,24,Medium,None
ST04610,Ionity,Pune,Available,Ordinary,28.66,46.7,Lithium-ion,42,96,83,499,Idle,53,68,Yes,High,Yes,0.165,40,5,9,27,27,24,4.24,4145,12,High,E303
ST04611,Tata Power,Ahmedabad,Occupied,Ordinary,7.41,2.97,NMC,6,87,595,208,Plugged In,127,61,Yes,Low,Yes,0.281,48,16,14,35,41,24,4.19,2655,23,Medium,None
ST04612,Fortum,Ahmedabad,Occupied,Ordinary,25.74,44.95,Lithium-ion,93,84,1085,391,Idle,191,115,No,Normal,Yes,0.259,64,21,5,43,25,44,4.14,4152,29,High,E202
ST04613,Electrify America,Mumbai,Available,Ordinary,28.52,17.5,Lithium-ion,27,85,1490,381,Plugged In,234,115,No,High,Yes,0.243,41,24,14,35,31,38,4.17,2740,17,Medium,None
ST04614,Fortum,Pune,Available,Fast,20.58,3.72,LFP,54,92,1260,225,Idle,167,104,No,High,No,0.291,64,25,7,23,28,22,4.62,2788,10,Medium,E202
ST04615,Ionity,Ahmedabad,Available,Ordinary,13.92,35.35,LFP,87,73,322,185,Charging,84,41,Yes,High,No,0.221,41,13,7,16,19,29,2.52,3406,42,Low,E404
ST04616,Ionity,Hyderabad,Available,Ordinary,7.38,36.96,NMC,2,90,665,464,Idle,14,70,No,Normal,No,0.205,53,8,16,54,15,40,4.24,2085,37,High,E101
ST04617,BP Pulse,Chennai,Occupied,Fast,11.04,14.7,Lithium-ion,76,91,742,354,Idle,152,37,No,High,No,0.108,51,16,15,43,41,33,3.47,1342,18,Medium,E404
ST04618,Ionity,Kolkata,Available,Fast,7.92,6.12,LFP,39,100,750,210,Fast Charging,84,71,No,Normal,Yes,0.169,52,14,12,24,30,35,2.35,3352,11,Low,E404
ST04619,BP Pulse,Ahmedabad,Occupied,Ordinary,29.45,22.68,LFP,83,100,594,275,Plugged In,196,104,No,Low,No,0.23,69,18,19,48,40,30,4.23,1992,13,Medium,E303
ST04620,BP Pulse,Delhi,Occupied,Fast,27.2,23.43,Lithium-ion,25,73,1147,138,Fast Charging,222,89,Yes,Normal,Yes,0.215,46,24,17,40,21,33,3.28,4998,10,Low,E404
ST04621,Electrify America,Chennai,Occupied,Ordinary,8.14,1.16,NMC,49,77,1027,72,Fast Charging,88,97,No,Normal,Yes,0.171,60,13,20,52,33,20,1.33,2518,30,Medium,E404
ST04622,Fortum,Kolkata,Available,Fast,15.56,6.59,Lithium-ion,90,73,1404,401,Fast Charging,73,97,No,Low,No,0.199,67,16,14,37,41,43,4.09,2401,19,Low,E303
ST04623,Electrify America,Hyderabad,Occupied,Ordinary,25.8,31.45,LFP,48,72,1182,124,Charging,119,10,Yes,High,Yes,0.109,56,10,11,47,40,26,2.96,4637,34,Medium,E404
ST04624,BP Pulse,Mumbai,Occupied,Ordinary,8.14,20.94,LFP,79,93,587,313,Fast Charging,196,16,No,Low,Yes,0.142,64,25,15,34,20,22,1.39,1381,22,Medium,E404
ST04625,ChargeZone,Mumbai,Available,Ordinary,27.64,47.42,LFP,46,97,698,294,Idle,122,83,No,Low,Yes,0.121,43,18,15,21,30,30,3.28,4473,34,Low,E202
ST04626,BP Pulse,Chennai,Available,Ordinary,5.53,48.36,LFP,11,84,1293,299,Fast Charging,202,35,No,High,Yes,0.276,55,10,14,46,20,34,3.92,3390,29,High,E101
ST04627,Ionity,Bangalore,Available,Ordinary,24.65,39.94,Lithium-ion,82,71,543,63,Idle,133,26,Yes,High,Yes,0.225,51,16,13,40,36,23,4.8,2439,43,Low,None
ST04628,Fortum,Mumbai,Available,Fast,17.16,19.27,LFP,79,92,385,90,Plugged In,233,26,Yes,High,No,0.216,70,17,19,49,39,36,4.15,3232,25,Low,E101
ST04629,BP Pulse,Chennai,Available,Ordinary,13.89,43.42,Lithium-ion,80,70,704,82,Plugged In,201,85,No,Low,No,0.101,46,10,8,19,45,25,3.03,1145,34,Medium,None
ST04630,Tata Power,Hyderabad,Occupied,Fast,16.03,9.21,Lithium-ion,15,74,1066,179,Plugged In,58,16,Yes,High,Yes,0.133,54,16,7,30,33,33,2.2,1795,21,High,E101
ST04631,ChargeZone,Ahmedabad,Available,Fast,16.86,45.91,Lithium-ion,42,90,518,418,Plugged In,127,111,Yes,Normal,No,0.156,42,19,5,40,15,37,4.01,4193,34,High,E404
ST04632,BP Pulse,Pune,Available,Ordinary,5.69,13.62,NMC,90,95,1192,192,Fast Charging,3,37,No,High,Yes,0.23,59,20,12,47,29,30,3.17,2137,36,Medium,E101
ST04633,Electrify America,Bangalore,Occupied,Fast,14.9,2.11,Lithium-ion,90,90,1362,357,Fast Charging,191,19,Yes,Low,Yes,0.133,44,11,18,17,37,21,3.36,4363,38,Low,E101
ST04634,Fortum,Mumbai,Available,Ordinary,23.1,35.1,Lithium-ion,85,97,461,341,Plugged In,190,8,Yes,Normal,No,0.188,43,14,15,25,24,42,1.4,1670,17,Medium,E404
ST04635,Ionity,Mumbai,Occupied,Fast,17.42,29.84,Lithium-ion,4,80,814,329,Charging,174,60,No,High,No,0.293,66,19,20,25,44,28,2.28,1132,18,Medium,E303
ST04636,BP Pulse,Pune,Available,Fast,13.33,46.89,LFP,99,87,856,165,Charging,162,34,Yes,Low,Yes,0.238,69,23,17,28,30,28,3.58,2489,39,High,E303
ST04637,Ionity,Kolkata,Available,Fast,6.13,33.36,NMC,46,82,1335,418,Fast Charging,20,33,Yes,High,Yes,0.226,40,24,12,54,16,46,1.83,3719,30,High,None
ST04638,Ionity,Bangalore,Available,Ordinary,18.25,45.39,Lithium-ion,60,71,924,214,Plugged In,30,51,Yes,Low,No,0.179,70,14,15,31,41,21,1.7,3430,12,Low,E303
ST04639,BP Pulse,Kolkata,Occupied,Ordinary,19.72,29.55,LFP,37,72,118,158,Plugged In,114,46,Yes,High,Yes,0.267,50,9,5,21,33,24,2.65,3624,35,Medium,E101
ST04640,Electrify America,Pune,Available,Ordinary,12.35,48.5,NMC,58,82,359,286,Charging,93,22,Yes,High,Yes,0.127,58,10,19,15,15,33,4.57,2047,12,High,E404
ST04641,BP Pulse,Chennai,Available,Fast,17.94,33.72,LFP,47,82,933,442,Idle,230,67,Yes,Normal,Yes,0.108,54,8,13,21,18,44,1.42,4754,11,Low,E202
ST04642,BP Pulse,Delhi,Occupied,Ordinary,13.01,30.97,LFP,38,97,965,276,Charging,224,107,No,High,No,0.121,43,15,11,34,34,20,1.98,4681,44,Low,E404
ST04643,Electrify America,Bangalore,Occupied,Fast,29.16,10.29,NMC,19,79,506,291,Plugged In,172,90,Yes,Normal,No,0.168,67,14,12,20,38,49,3.1,1454,30,Low,E404
ST04644,Ionity,Chennai,Available,Fast,11.31,7.44,NMC,86,75,70,137,Idle,166,108,Yes,Low,Yes,0.257,53,6,6,24,31,41,2.77,1502,22,Medium,E101
ST04645,Ionity,Ahmedabad,Available,Fast,7.26,5.03,LFP,81,90,1028,220,Charging,59,24,No,Normal,Yes,0.112,62,22,12,29,22,43,2.95,2708,17,Medium,E202
ST04646,ChargeZone,Bangalore,Occupied,Fast,10.16,24.8,NMC,6,100,1088,455,Charging,247,98,No,High,No,0.121,43,6,5,32,20,35,4.88,4902,22,Medium,E101
ST04647,Tata Power,Delhi,Occupied,Ordinary,5.2,48.62,NMC,68,84,1499,285,Plugged In,176,119,Yes,Normal,No,0.239,40,20,15,52,34,35,4.88,1295,14,Low,E202
ST04648,Fortum,Kolkata,Available,Fast,26.33,8.32,NMC,27,85,551,223,Idle,55,74,No,High,Yes,0.192,55,14,15,28,35,47,1.81,4146,25,High,E303
ST04649,Fortum,Hyderabad,Occupied,Ordinary,12.85,42.98,Lithium-ion,51,95,599,90,Idle,112,104,Yes,High,No,0.134,63,14,7,49,38,30,4.06,2203,18,High,E303
ST04650,Fortum,Bangalore,Occupied,Fast,24.75,3.04,Lithium-ion,18,75,464,190,Plugged In,50,63,No,High,Yes,0.227,41,19,14,48,38,29,3.7,1801,45,Low,E303
ST04651,BP Pulse,Pune,Occupied,Ordinary,10.79,27.88,NMC,11,73,679,132,Idle,142,23,Yes,Low,No,0.196,42,25,10,32,21,27,4.29,3711,30,Low,E101
ST04652,BP Pulse,Delhi,Available,Ordinary,15.24,11.66,NMC,30,87,1062,398,Fast Charging,55,44,Yes,High,No,0.199,59,6,13,41,18,34,1.69,2993,19,Low,E101
ST04653,BP Pulse,Bangalore,Occupied,Fast,15.88,12.63,LFP,70,96,1013,79,Charging,206,93,No,Normal,No,0.265,70,15,15,49,16,24,1.08,1079,37,Medium,None
ST04654,Tata Power,Chennai,Available,Fast,26.11,17.1,LFP,50,99,1393,371,Fast Charging,18,44,Yes,High,Yes,0.271,56,24,5,24,34,48,3.16,1001,22,Medium,E101
ST04655,ChargeZone,Pune,Available,Ordinary,11.72,45.79,LFP,39,99,915,192,Idle,136,9,Yes,Normal,Yes,0.23,67,22,13,54,37,44,4.67,3923,42,Medium,None
ST04656,Ionity,Kolkata,Available,Ordinary,19.65,36.23,LFP,36,73,1067,495,Plugged In,16,13,Yes,High,Yes,0.19,46,12,17,49,26,49,4.24,4719,36,Low,E303
ST04657,Electrify America,Kolkata,Available,Fast,27.74,26.27,NMC,33,77,1339,175,Charging,194,81,No,High,Yes,0.209,47,17,11,54,43,44,1.69,2930,36,Medium,None
ST04658,Ionity,Hyderabad,Occupied,Ordinary,9.83,25.58,LFP,15,93,721,89,Charging,127,40,Yes,High,Yes,0.28,67,16,13,16,31,33,4.13,2900,37,High,E202
ST04659,ChargeZone,Delhi,Occupied,Fast,16.23,49.01,NMC,70,96,901,351,Idle,61,52,No,Normal,No,0.216,52,9,16,16,16,23,3.92,1478,17,High,E303
ST04660,Tata Power,Bangalore,Occupied,Fast,12.8,48.84,NMC,91,72,1499,126,Fast Charging,103,48,No,High,No,0.282,65,14,16,53,42,32,1.25,4214,30,Low,E303
ST04661,Tata Power,Chennai,Available,Ordinary,28.71,31.19,Lithium-ion,97,84,969,276,Idle,209,80,No,Low,No,0.103,49,20,16,25,32,20,4.2,1128,37,Low,E303
ST04662,Ionity,Pune,Available,Ordinary,26.73,17.71,Lithium-ion,13,92,1363,379,Fast Charging,211,57,Yes,Low,No,0.234,53,8,13,55,31,26,4.93,1924,20,Medium,E202
ST04663,Fortum,Delhi,Available,Fast,6.04,17.12,NMC,6,76,431,72,Plugged In,177,27,No,Normal,Yes,0.106,43,22,5,34,31,21,2.93,2014,44,High,E303
ST04664,Electrify America,Pune,Available,Ordinary,23.95,41.95,Lithium-ion,25,78,1312,192,Idle,157,23,No,Normal,No,0.157,57,20,6,26,43,49,2.09,3466,34,High,E404
ST04665,ChargeZone,Delhi,Occupied,Fast,24.86,31.23,Lithium-ion,36,78,793,73,Charging,9,59,No,Normal,No,0.115,69,12,10,50,21,49,4.8,2907,27,Medium,None
ST04666,BP Pulse,Mumbai,Available,Fast,17.2,33.47,LFP,68,76,625,314,Plugged In,145,48,Yes,Low,No,0.273,64,6,20,17,22,26,1.84,1014,38,Low,E202
ST04667,Electrify America,Kolkata,Available,Ordinary,24.87,24.92,NMC,98,89,51,384,Idle,65,18,Yes,Low,No,0.294,42,24,18,34,18,44,4.6,4065,30,Medium,E303
ST04668,Ionity,Hyderabad,Occupied,Ordinary,9.18,46.25,LFP,32,78,287,118,Fast Charging,191,117,Yes,Normal,No,0.232,70,6,20,17,37,46,1.63,4961,43,High,E404
ST04669,Electrify America,Bangalore,Occupied,Ordinary,28.69,12.35,LFP,6,93,1109,358,Charging,141,48,No,High,No,0.227,67,25,9,31,45,32,3.61,1846,40,Low,E202
ST04670,ChargeZone,Pune,Available,Fast,18.47,24.28,NMC,100,78,1417,440,Charging,96,91,No,Low,Yes,0.106,50,19,9,33,45,24,2.75,1058,17,Medium,E101
ST04671,BP Pulse,Chennai,Occupied,Ordinary,14.7,16.55,NMC,85,92,624,369,Idle,88,60,Yes,High,No,0.152,66,21,19,16,42,40,4.87,3202,32,Low,E404
